203,-2168.53,568.30,35.01,VEHICLE,0,0
204,-2174.11,568.34,35.01,VEHICLE,0,0
205,-2179.65,568.39,35.01,VEHICLE,0,0
206,-2185.22,568.43,35.01,VEHICLE,0,0
207,-2190.31,568.47,35.01,VEHICLE,0,0
208,-2195.91,568.52,35.01,VEHICLE,0,0
209,-2201.51,568.57,35.01,VEHICLE,0,0
210,-2207.03,568.61,35.01,VEHICLE,0,0
211,-2212.64,568.66,35.01,VEHICLE,0,0
212,-2218.21,568.70,35.01,VEHICLE,0,0
213,-2223.29,568.74,35.01,VEHICLE,0,0
214,-2228.87,568.79,35.01,VEHICLE,0,0
215,-2234.39,568.82,35.01,VEHICLE,0,0
216,-2239.52,568.66,35.01,VEHICLE,0,0
217,-2245.04,568.44,35.01,VEHICLE,0,0
218,-2250.61,568.19,35.01,VEHICLE,0,0
219,-2256.17,567.95,35.01,VEHICLE,0,0
220,-2261.76,567.71,35.01,VEHICLE,0,0
221,-2267.31,567.48,35.01,VEHICLE,0,0
222,-2272.84,567.25,35.01,VEHICLE,0,0
223,-2278.46,567.14,35.01,VEHICLE,0,0
224,-2283.99,567.09,35.01,VEHICLE,0,0
225,-2289.50,567.06,35.01,VEHICLE,0,0
226,-2295.03,567.02,35.01,VEHICLE,0,0
227,-2300.31,566.98,34.76,VEHICLE,0,0
228,-2305.60,566.95,33.82,VEHICLE,0,0
229,-2312.06,566.90,32.52,VEHICLE,0,0
230,-2317.11,566.86,31.61,VEHICLE,0,0
231,-2323.39,566.81,30.48,VEHICLE,0,0
232,-2329.93,566.76,29.30,VEHICLE,0,0
233,-2336.43,566.72,28.12,VEHICLE,0,0
234,-2341.45,566.68,27.22,VEHICLE,0,0
235,-2346.48,566.64,26.31,VEHICLE,0,0
236,-2351.56,566.60,25.39,VEHICLE,0,0
237,-2356.62,566.57,24.73,VEHICLE,0,0
238,-2361.68,566.60,24.67,VEHICLE,0,0
239,-2367.16,567.09,24.73,VEHICLE,0,0
240,-2373.50,568.76,24.73,VEHICLE,0,0
241,-2379.39,571.91,24.73,VEHICLE,0,0
242,-2383.75,575.96,24.73,VEHICLE,0,0
243,-2386.73,580.71,24.93,VEHICLE,0,0
244,-2387.94,585.75,25.77,VEHICLE,0,0
245,-2387.74,590.89,26.74,VEHICLE,0,0
246,-2387.20,595.89,27.64,VEHICLE,0,0
247,-2386.59,602.05,28.75,VEHICLE,0,0
248,-2386.05,608.03,29.83,VEHICLE,0,0
249,-2385.47,614.07,30.93,VEHICLE,0,0
250,-2384.88,620.18,32.03,VEHICLE,0,0
251,-2384.40,625.16,32.93,VEHICLE,0,0
252,-2383.92,630.18,33.84,VEHICLE,0,0
253,-2383.44,635.27,34.72,VEHICLE,0,0
254,-2382.91,640.90,35.08,VEHICLE,0,0
255,-2382.43,646.09,35.01,VEHICLE,0,0
256,-2381.96,651.09,35.01,VEHICLE,0,0
257,-2381.32,656.96,35.01,VEHICLE,0,0
258,-2379.74,661.99,35.00,VEHICLE,0,0
259,-2376.66,666.22,35.00,VEHICLE,0,0
260,-2372.39,669.01,35.00,VEHICLE,0,0
261,-2367.45,670.00,35.01,VEHICLE,0,0
262,-2362.09,670.13,35.01,VEHICLE,0,0
263,-2356.31,670.30,35.14,VEHICLE,0,0
264,-2350.47,670.52,36.05,VEHICLE,0,0
265,-2344.53,670.74,37.36,VEHICLE,0,0
266,-2338.59,670.93,38.62,VEHICLE,0,0
267,-2332.57,671.06,39.80,VEHICLE,0,0
268,-2326.77,671.13,40.91,VEHICLE,0,0
269,-2321.21,671.20,41.98,VEHICLE,0,0
270,-2316.24,671.26,42.90,VEHICLE,0,0
271,-2310.21,671.33,43.99,VEHICLE,0,0
272,-2304.11,671.40,45.09,VEHICLE,0,0
273,-2298.89,671.47,46.03,VEHICLE,0,0
274,-2293.81,671.47,46.95,VEHICLE,0,0
275,-2288.20,670.68,47.96,VEHICLE,0,0
276,-2282.78,669.54,48.91,VEHICLE,0,0
277,-2277.40,668.01,49.33,VEHICLE,0,0
278,-2271.55,665.44,49.29,VEHICLE,0,0
279,-2266.84,661.60,49.28,VEHICLE,0,0
280,-2263.59,656.54,49.29,VEHICLE,0,0
281,-2262.19,650.82,49.29,VEHICLE,0,0
282,-2262.29,644.57,49.29,VEHICLE,0,0
283,-2262.57,639.39,49.26,VEHICLE,0,0
284,-2262.84,633.95,48.62,VEHICLE,0,0
285,-2263.08,628.42,47.13,VEHICLE,0,0
286,-2263.34,622.09,45.56,VEHICLE,0,0
287,-2263.63,615.70,43.98,VEHICLE,0,0
288,-2263.83,610.71,42.75,VEHICLE,0,0
