169,-1935.19,1318.21,6.87
170,-1942.12,1315.99,6.77
171,-1947.11,1314.40,6.67
172,-1952.19,1312.78,6.70
173,-1957.20,1311.17,6.71
174,-1963.44,1309.17,6.71
175,-1969.91,1307.10,6.71
176,-1976.16,1305.10,6.71
177,-1982.86,1302.96,6.71
178,-1987.93,1301.33,6.71
179,-1993.56,1299.53,6.74
180,-2000.51,1297.30,6.88
181,-2005.56,1295.69,6.86
182,-2012.56,1293.45,6.70
183,-2018.83,1291.44,6.69
184,-2023.77,1289.86,6.71
185,-2028.83,1288.24,6.73
186,-2035.11,1286.31,6.84
187,-2042.31,1284.37,6.97
188,-2047.33,1283.21,7.00
189,-2054.42,1281.67,7.31
190,-2059.52,1280.57,7.32
191,-2064.55,1279.51,7.74
192,-2071.27,1278.37,9.36
193,-2077.88,1277.67,11.09
194,-2083.72,1277.39,12.71
195,-2090.66,1277.15,14.29
196,-2097.01,1276.95,15.20
197,-2103.21,1276.75,16.33
198,-2109.84,1276.53,17.55
199,-2115.86,1276.34,18.63
200,-2122.36,1276.13,19.80
201,-2128.12,1275.94,20.85
202,-2134.05,1275.75,21.92
203,-2139.30,1275.58,22.87
204,-2144.93,1275.39,23.84
205,-2150.52,1275.21,24.80
206,-2156.26,1275.02,25.78
207,-2161.27,1274.86,26.62
208,-2166.77,1274.68,27.38
209,-2172.33,1274.49,28.16
210,-2178.39,1274.29,29.02
211,-2184.40,1274.09,29.92
212,-2189.81,1273.91,30.94
213,-2195.27,1273.73,31.93
214,-2200.68,1273.55,32.90
215,-2206.50,1273.35,33.95
216,-2211.77,1273.18,34.91
217,-2217.05,1273.00,35.86
218,-2222.81,1272.66,36.89
219,-2229.46,1272.11,38.02
220,-2234.58,1271.64,38.92
221,-2240.18,1270.73,39.81
222,-2245.18,1269.26,40.39
223,-2250.07,1266.98,41.08
224,-2255.22,1263.42,41.65
225,-2259.45,1259.00,42.25
226,-2262.93,1253.47,43.08
227,-2264.98,1248.14,43.83
228,-2266.10,1242.54,44.71
229,-2266.43,1236.79,45.59
230,-2266.61,1230.71,46.71
231,-2266.74,1225.55,47.64
232,-2266.90,1219.41,48.80
233,-2267.06,1213.63,50.53
234,-2267.34,1207.61,52.23
235,-2268.19,1202.21,53.78
236,-2269.40,1197.43,54.79
237,-2271.16,1191.66,55.12
238,-2273.90,1186.71,55.25
239,-2278.43,1182.36,55.25
240,-2283.09,1180.17,54.89
241,-2288.49,1179.30,53.85
242,-2294.21,1178.92,52.83
243,-2300.05,1178.57,51.77
244,-2306.21,1178.21,50.66
245,-2312.77,1178.05,49.47
246,-2318.10,1177.99,48.51
247,-2323.72,1177.94,47.49
248,-2328.93,1177.94,46.55
249,-2335.41,1178.04,45.38
250,-2341.55,1178.16,44.69
251,-2347.76,1178.28,44.04
252,-2353.94,1178.40,42.73
253,-2360.02,1178.52,40.87
254,-2366.26,1178.64,40.43
255,-2373.13,1178.81,39.94
256,-2380.19,1179.29,39.26
257,-2387.27,1179.91,38.14
258,-2393.59,1180.47,36.46
259,-2399.86,1181.03,34.36
260,-2405.58,1181.55,34.62
261,-2411.94,1182.17,34.76
262,-2418.27,1183.07,34.67
263,-2424.55,1184.37,34.68
264,-2431.44,1185.88,34.68
265,-2436.54,1187.01,34.68
266,-2442.41,1188.31,34.68
267,-2449.37,1189.84,34.68
268,-2456.33,1191.30,34.74
269,-2463.41,1192.27,34.94
270,-2469.96,1192.52,35.47
271,-2475.92,1192.33,35.96
272,-2482.95,1192.00,36.46
273,-2489.80,1191.70,37.21
274,-2496.25,1191.43,37.99
275,-2503.12,1191.39,38.84
276,-2509.80,1191.85,39.79
277,-2515.99,1192.43,40.55
278,-2522.66,1193.06,41.31
279,-2528.23,1193.60,41.88
280,-2534.31,1194.20,42.54
281,-2540.35,1194.78,43.16
282,-2546.36,1195.41,43.75
283,-2552.31,1196.37,44.49
284,-2558.03,1197.85,45.31
285,-2564.20,1199.66,46.19
286,-2570.27,1201.49,47.07
287,-2575.84,1203.16,47.87
288,-2581.38,1204.83,48.68
289,-2586.78,1206.42,49.46
290,-2592.72,1208.03,50.31
291,-2598.26,1209.49,51.06
292,-2603.70,1210.87,51.76
293,-2609.76,1211.93,52.53
294,-2615.38,1212.21,53.19
295,-2621.05,1211.94,53.52
296,-2626.36,1211.50,53.87
297,-2631.60,1211.05,54.19
298,-2637.74,1210.54,54.43
299,-2644.45,1209.72,54.75
300,-2649.38,1208.60,55.00
301,-2654.37,1207.46,55.14
302,-2659.61,1207.10,55.09
303,-2665.38,1208.65,55.10
304,-2670.26,1212.36,55.15
305,-2673.13,1217.35,55.22
306,-2674.67,1223.14,55.09
307,-2675.80,1228.14,55.10
308,-2676.60,1233.10,55.10
309,-2676.56,1238.38,55.24
310,-2676.35,1244.06,55.06
311,-2676.19,1249.72,55.10
312,-2676.31,1256.02,55.10
313,-2676.46,1262.56,55.10
314,-2676.62,1268.78,55.10
315,-2676.78,1275.29,55.10
316,-2677.04,1280.91,55.10
317,-2677.39,1287.27,55.10
318,-2677.80,1292.45,55.10
319,-2678.30,1297.83,55.10
320,-2678.92,1303.32,55.10
321,-2679.80,1308.32,55.10
322,-2681.00,1314.41,55.10
323,-2682.15,1320.57,55.18
324,-2682.89,1326.44,55.27
325,-2683.37,1332.38,55.04
326,-2683.80,1338.24,55.09
327,-2684.23,1343.69,55.11
328,-2684.74,1349.67,55.10
329,-2685.29,1356.30,55.10
330,-2685.80,1362.41,55.10
331,-2686.30,1368.55,55.10
332,-2686.69,1375.36,55.10
333,-2687.01,1382.18,55.10
334,-2687.29,1388.43,55.10
