duong_di_1 = [[
-1741.5018,-62.0469,3.5443,183.7337,3970.86,VEHICLE,0,0
-1741.3160,-64.0979,3.5453,184.3749,4008.49,VEHICLE,0,0
-1741.1287,-66.1644,3.5461,184.6031,4045.58,VEHICLE,0,0
-1740.9427,-68.2501,3.5465,184.6863,4082.44,VEHICLE,0,0
-1740.7596,-70.3622,3.5466,184.7170,4119.25,VEHICLE,0,0
-1740.5802,-72.4856,3.5466,184.7292,4155.77,VEHICLE,0,0
-1740.4025,-74.6298,3.5466,184.7354,4192.17,VEHICLE,0,0
-1740.2251,-76.7982,3.5467,184.7395,4228.49,VEHICLE,0,0
-1740.0485,-78.9843,3.5467,184.7427,4264.61,VEHICLE,0,0
-1739.8700,-81.1882,3.5467,184.7451,4300.55,VEHICLE,0,0
-1739.6888,-83.4069,3.5468,184.7466,4336.27,VEHICLE,0,0
-1739.5046,-85.6452,3.5467,184.7473,4371.83,VEHICLE,0,0
-1739.3184,-87.8954,3.5467,184.7474,4407.14,VEHICLE,0,0
-1739.1288,-90.1785,3.5467,184.7470,4442.49,VEHICLE,0,0
-1738.9573,-92.4785,3.5467,184.3524,4470.71,VEHICLE,0,0
-1738.8683,-94.7762,3.5467,182.6878,4482.70,VEHICLE,0,0
-1738.8883,-97.0894,3.5464,180.1847,4471.37,VEHICLE,0,0
-1739.0355,-99.3581,3.5457,177.1743,4374.51,VEHICLE,0,0
-1739.3234,-101.5881,3.5444,173.7526,4275.69,VEHICLE,0,0
-1739.7529,-103.7325,3.5431,170.0440,4184.11,VEHICLE,0,0
-1740.3199,-105.7810,3.5422,166.0795,4091.48,VEHICLE,0,0
-1741.0292,-107.7381,3.5418,161.8565,3997.02,VEHICLE,0,0
-1741.8750,-109.5870,3.5416,157.4548,3903.59,VEHICLE,0,0
-1742.8522,-111.3212,3.5416,152.8821,3808.37,VEHICLE,0,0
-1743.9462,-112.9231,3.5417,148.1637,3710.05,VEHICLE,0,0
-1745.1437,-114.3806,3.5417,143.3108,3608.05,VEHICLE,0,0
-1746.4305,-115.6849,3.5417,138.3252,3502.18,VEHICLE,0,0
-1747.7937,-116.8294,3.5417,133.2114,3394.16,VEHICLE,0,0
-1749.2167,-117.8083,3.5416,128.0012,3316.24,VEHICLE,0,0
-1750.7052,-118.6389,3.5417,122.7953,3300.48,VEHICLE,0,0
-1752.2692,-119.3350,3.5421,117.5862,3299.73,VEHICLE,0,0
-1753.8813,-119.8872,3.5442,112.4625,3301.08,VEHICLE,0,0
-1755.5280,-120.2937,3.5500,107.4171,3300.56,VEHICLE,0,0
-1757.2056,-120.5556,3.5599,102.4335,3300.89,VEHICLE,0,0
-1758.8960,-120.6708,3.5729,97.5389,3245.36,VEHICLE,0,0
-1760.5375,-120.6356,3.5869,92.7218,3134.51,VEHICLE,0,0
-1762.1172,-120.4587,3.6057,87.8768,3023.93,VEHICLE,0,0
-1763.6232,-120.1630,3.6061,83.2069,2925.41,VEHICLE,0,0
-1765.0396,-119.7611,3.5970,78.5841,2801.47,VEHICLE,0,0
-1766.3536,-119.2582,3.5941,73.7613,2667.40,VEHICLE,0,0
-1767.5535,-118.6579,3.5966,68.6447,2549.14,VEHICLE,0,0
-1768.6929,-117.9734,3.6015,63.8196,2622.30,VEHICLE,0,0
-1769.8722,-117.2710,3.6081,61.4760,2697.64,VEHICLE,0,0
-1771.0928,-116.5732,3.6212,61.1381,2738.63,VEHICLE,0,0
-1772.3555,-115.9341,3.6594,62.5863,2729.92,VEHICLE,0,0
-1773.6400,-115.3898,3.7032,65.2683,2711.39,VEHICLE,0,0
-1774.9635,-114.9440,3.7609,68.7796,2685.62,VEHICLE,0,0
-1776.2808,-114.6230,3.8805,72.9337,2623.97,VEHICLE,0,0
-1777.5847,-114.4479,4.0277,77.7887,2555.53,VEHICLE,0,0
-1778.8717,-114.4192,4.1760,83.2154,2486.48,VEHICLE,0,0
-1780.1244,-114.5331,4.3590,88.8637,2446.02,VEHICLE,0,0
-1781.3610,-114.7402,4.5466,93.8813,2476.66,VEHICLE,0,0
-1782.6091,-114.9677,4.7303,96.6969,2490.87,VEHICLE,0,0
-1783.8416,-115.2921,4.9076,100.0913,2471.67,VEHICLE,0,0
-1785.0332,-115.7064,5.0627,104.0755,2454.33,VEHICLE,0,0
-1786.1902,-116.2086,5.1952,108.3130,2460.57,VEHICLE,0,0
-1787.3534,-116.7548,5.3255,111.4698,2519.14,VEHICLE,0,0
-1788.5510,-117.3005,5.4182,112.8792,2563.95,VEHICLE,0,0
-1789.7446,-117.8952,5.4619,114.6728,2590.17,VEHICLE,0,0
-1790.9175,-118.5515,5.4988,116.9940,2600.33,VEHICLE,0,0
-1792.0575,-119.2776,5.5114,119.9675,2625.36,VEHICLE,0,0
-1793.1750,-120.0733,5.5010,123.0110,2694.35,VEHICLE,0,0
-1794.2665,-120.9476,5.4930,126.0660,2724.86,VEHICLE,0,0
-1795.2966,-121.9070,5.4904,129.6913,2737.69,VEHICLE,0,0
-1796.2505,-122.9455,5.4900,133.6830,2745.07,VEHICLE,0,0
-1797.1205,-124.0611,5.4897,137.9398,2750.92,VEHICLE,0,0
-1797.8995,-125.2533,5.4954,142.4572,2779.21,VEHICLE,0,0
-1798.6207,-126.5083,5.5243,146.5037,2822.15,VEHICLE,0,0
-1799.2313,-127.8182,5.5688,150.8737,2812.43,VEHICLE,0,0
-1799.7424,-129.2529,5.6322,156.0321,2813.09,VEHICLE,0,0
-1800.1509,-130.6924,5.7130,160.4564,2883.72,VEHICLE,0,0
-1800.5238,-132.1432,5.7946,163.1227,2919.63,VEHICLE,0,0
-1800.8193,-133.7639,5.8817,166.7360,2931.55,VEHICLE,0,0
-1801.0001,-135.2728,5.9608,170.1211,2989.77,VEHICLE,0,0
-1801.1835,-136.8185,6.0418,171.6618,3050.56,VEHICLE,0,0
-1801.3746,-138.3949,6.1247,172.2117,3106.03,VEHICLE,0,0
-1801.5725,-139.9993,6.2091,172.4128,3161.01,VEHICLE,0,0
-1801.7778,-141.6275,6.2945,172.4861,3215.67,VEHICLE,0,0
-1801.9536,-143.2899,6.3816,173.2668,3248.75,VEHICLE,0,0
-1802.0577,-144.9656,6.4715,175.1944,3290.31,VEHICLE,0,0
-1802.1478,-146.6506,6.6227,176.3408,3326.94,VEHICLE,0,0
-1802.2384,-148.3564,6.8020,176.7680,3366.87,VEHICLE,0,0
-1802.3296,-150.0833,7.0259,176.9257,3395.26,VEHICLE,0,0
-1802.4198,-151.8186,7.2786,176.9866,3424.56,VEHICLE,0,0
-1802.5074,-153.5778,7.5271,177.0532,3452.14,VEHICLE,0,0
-1802.5409,-155.3432,7.7681,178.1771,3452.47,VEHICLE,0,0
-1802.4877,-157.1107,8.0064,180.4019,3448.88,VEHICLE,0,0
-1802.3553,-158.8766,8.2442,182.8627,3479.84,VEHICLE,0,0
-1802.2119,-160.6585,8.4848,183.9324,3511.15,VEHICLE,0,0
-1802.0627,-162.4608,8.7285,184.3293,3540.43,VEHICLE,0,0
-1801.9110,-164.2726,8.9736,184.4758,3560.40,VEHICLE,0,0
-1801.7598,-166.0679,9.2420,184.5378,3545.98,VEHICLE,0,0
-1801.6093,-167.8571,9.5401,184.5757,3533.09,VEHICLE,0,0
-1801.4894,-169.6413,9.8575,184.0153,3501.78,VEHICLE,0,0
-1801.4363,-171.4143,10.1991,182.4711,3480.29,VEHICLE,0,0
-1801.3921,-173.1763,10.5362,181.7661,3461.95,VEHICLE,0,0
-1801.3519,-174.9289,10.8658,181.5021,3442.80,VEHICLE,0,0
-1801.3146,-176.6771,11.1923,181.4037,3423.56,VEHICLE,0,0
-1801.2794,-178.4048,11.5147,181.3685,3404.49,VEHICLE,0,0
-1801.2443,-180.1228,11.8354,181.3566,3385.50,VEHICLE,0,0
-1801.1890,-181.8303,12.1542,181.7442,3354.28,VEHICLE,0,0
-1801.0630,-183.5166,12.4690,183.3642,3326.23,VEHICLE,0,0
-1800.9176,-185.1960,12.7790,184.3882,3311.11,VEHICLE,0,0
-1800.7695,-186.8767,13.0693,184.7650,3297.03,VEHICLE,0,0
-1800.6566,-188.5429,13.3514,184.1584,3276.09,VEHICLE,0,0
-1800.6173,-190.2086,13.6183,182.3452,3276.38,VEHICLE,0,0
-1800.6210,-191.8884,13.8824,180.7035,3303.02,VEHICLE,0,0
-1800.6277,-193.5783,14.1507,180.0749,3326.07,VEHICLE,0,0
-1800.6379,-195.2843,14.4236,179.8406,3348.51,VEHICLE,0,0
-1800.6515,-196.9968,14.6983,179.7549,3370.73,VEHICLE,0,0
-1800.6663,-198.7164,14.9739,179.7245,3392.84,VEHICLE,0,0
-1800.6808,-200.4425,15.2505,179.7142,3414.80,VEHICLE,0,0
-1800.6942,-202.1905,15.5305,179.7107,3436.81,VEHICLE,0,0
-1800.7052,-203.9465,15.8117,179.7095,3458.70,VEHICLE,0,0
-1800.7148,-205.7161,16.0768,179.7089,3482.61,VEHICLE,0,0
-1800.7240,-207.5101,16.3031,179.7092,3511.98,VEHICLE,0,0
-1800.7321,-209.3198,16.5153,179.7094,3545.55,VEHICLE,0,0
-1800.7401,-211.1429,16.6916,179.7082,3566.70,VEHICLE,0,0
-1800.7455,-212.9742,16.8666,179.7504,3572.02,VEHICLE,0,0
-1800.6969,-214.7942,17.0476,180.8706,3550.98,VEHICLE,0,0
-1800.5605,-216.6053,17.2314,183.1002,3543.94,VEHICLE,0,0
-1800.3896,-218.4269,17.4172,184.6030,3555.86,VEHICLE,0,0
-1800.2133,-220.2473,17.6030,185.1637,3563.81,VEHICLE,0,0
-1800.0575,-222.0692,17.7890,184.8972,3557.18,VEHICLE,0,0
-1799.9785,-223.8850,17.9742,183.2100,3538.24,VEHICLE,0,0
-1799.9611,-225.7072,18.1417,181.3386,3549.28,VEHICLE,0,0
-1799.9523,-227.5413,18.2318,180.5360,3566.69,VEHICLE,0,0
-1799.9490,-229.3959,18.2789,180.2454,3595.26,VEHICLE,0,0
-1799.9484,-231.2647,18.2633,180.1176,3612.24,VEHICLE,0,0
-1799.9531,-233.1390,18.2302,180.0737,3643.29,VEHICLE,0,0
-1799.9585,-235.0248,18.2176,180.0636,3681.84,VEHICLE,0,0
-1799.9629,-236.9361,18.2164,180.0610,3720.40,VEHICLE,0,0
-1800.0115,-238.8648,18.2176,179.1574,3740.65,VEHICLE,0,0
-1800.1333,-240.8057,18.2183,177.3185,3776.13,VEHICLE,0,0
-1800.2699,-242.7543,18.2184,176.4145,3815.83,VEHICLE,0,0
-1800.4114,-244.7276,18.2183,176.0788,3853.94,VEHICLE,0,0
-1800.5558,-246.6998,18.2907,175.9403,3859.11,VEHICLE,0,0
-1800.7025,-248.6767,18.4116,175.8800,3875.32,VEHICLE,0,0
-1800.8503,-250.6577,18.6018,175.8559,3881.00,VEHICLE,0,0
-1800.9991,-252.6413,18.8196,175.8507,3888.15,VEHICLE,0,0
-1801.1476,-254.6288,19.0270,175.8504,3895.13,VEHICLE,0,0
-1801.3047,-256.7647,19.2392,175.8502,3902.64,VEHICLE,0,0
-1801.4512,-258.7686,19.4351,175.8495,3909.71,VEHICLE,0,0
-1801.5972,-260.7780,19.6316,175.8486,3916.79,VEHICLE,0,0
-1801.7291,-262.6018,19.8102,175.8476,3923.19,VEHICLE,0,0
-1801.8749,-264.6164,20.0077,175.8465,3930.22,VEHICLE,0,0
-1802.0217,-266.6143,20.2583,175.8294,3915.10,VEHICLE,0,0
-1802.1676,-268.5933,20.5482,175.8011,3905.92,VEHICLE,0,0
-1802.3136,-270.5658,20.8924,175.7903,3888.19,VEHICLE,0,0
-1802.4591,-272.5304,21.2549,175.7922,3871.14,VEHICLE,0,0
-1802.6034,-274.4763,21.6042,175.7941,3854.19,VEHICLE,0,0
-1802.7478,-276.4270,21.9462,175.7943,3837.32,VEHICLE,0,0
-1802.8911,-278.3661,22.2836,175.7936,3820.57,VEHICLE,0,0
-1803.0333,-280.2963,22.6194,175.7928,3803.90,VEHICLE,0,0
-1803.1746,-282.2141,22.9533,175.7919,3787.34,VEHICLE,0,0
